,System 5,MA Crossover
2019,0.020282501311373657,0.3082988227183787
2020,-0.07298349659180481,-0.12713824190621192
2021,0.044863103952095695,0.07745378516283408
2022,-0.05759493738831034,0.38375621342705024
2023,0.08499611406732255,0.03499220177566098
